Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Info
"Mumbai",01/12/2007,68.1,84.3,75,61.9,65.27,84.55,12.8,,275.38,0,0,,1.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/13/2007,68.1,86.1,75.5,61.8,64.48,86.17,8.1,,273.64,0,0,,1.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/14/2007,69.9,86.1,75.8,64.9,70.38,89.58,8.1,,230,0,0,,1.2,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/15/2007,69.9,84.3,76,65.6,71.52,86.65,9.2,,267.78,0,0,,1.1,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/16/2007,68.1,86.1,76,59.4,58.99,85.08,8.1,,252.5,0,0,,1.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/17/2007,66.3,84.3,75.1,58.6,57.73,84.02,13.9,,251.82,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/18/2007,71.7,89.7,79.3,58.2,49.92,92.44,10.3,,152.11,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/19/2007,69.9,87.9,79.1,59.8,52.93,88.62,8.1,,198.18,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/20/2007,73.5,86.1,80.1,59,48.91,86.17,8.1,,285.56,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/21/2007,68.1,87.9,77.3,59.3,55.48,86.17,11.4,,260,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/22/2007,68.1,89.7,76.7,57,53.77,87.24,13.9,,285,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/23/2007,64.5,84.3,74.8,59.9,61.12,84.55,10.3,,275.71,0,0,,1.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/24/2007,69.9,95.1,80.5,62.4,57.1,94.66,9.2,,194.29,0,0,,1.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/25/2007,75.3,93.3,82.4,64.2,55.86,93.47,9.2,,190,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/26/2007,75.3,91.5,81.6,64.2,57.97,90.82,13.9,,169.09,0,0,,1.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/27/2007,73.5,91.5,81.3,65.3,59.56,91.6,8.1,,196.92,0,0,,1.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/28/2007,75.3,93.3,83,64.4,54.9,94.46,8.1,,209.17,0,0,,1.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/29/2007,78.9,87.9,83,64.9,54.74,91.6,8.1,,213.33,0,0,,1.3,,,"Light Drizzle, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/30/2007,78.9,95.1,84.1,63.8,51.33,96.38,8.1,,164.17,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/31/2007,77.1,95.1,84.5,64.6,52.4,96.38,9.2,,241.43,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/01/2007,77.1,95.1,85.1,57.3,41.71,92.84,12.8,,251.43,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/02/2007,71.7,86.1,79.8,48.2,34.24,83.48,12.8,,235.79,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/03/2007,71.7,86.1,77.1,60.1,57.71,85.58,11.4,,212.86,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/04/2007,69.9,82.5,76,65.3,70.81,83.52,9.2,,261.11,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/05/2007,69.9,82.5,75.4,63.8,68.23,83.52,9.2,,279.17,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/06/2007,69.9,86.1,77.6,64.2,66.33,86.85,9.2,,260,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/07/2007,69.9,82.5,76.1,68.4,78.04,86.38,11.4,,268.82,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/08/2007,71.7,86.1,76.5,68.8,78.78,89.58,9.2,,235.62,0,0,,2.2,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/09/2007,71.7,82.5,76.6,69.2,78.65,85.53,9.2,,234.17,0,0,,2.1,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/10/2007,71.7,84.3,77.2,69,76.51,87.56,8.1,,220.59,0,0,,2.1,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/11/2007,73.5,84.3,77.7,68.2,73.55,85.85,11.4,,233.16,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/12/2007,71.7,80.7,75.7,68.3,78.11,83.43,11.4,,225.24,0,8,,3,,,"Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/13/2007,69.9,80.7,75.1,64.5,70.64,82.38,11.4,,232.67,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/14/2007,69.9,82.5,75.7,64.5,68.96,83.52,12.8,,248.33,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/15/2007,71.7,82.5,76.2,66,71.45,83.52,12.8,,226.36,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/16/2007,69.9,82.5,75.8,64.7,69.51,85.53,15,,204.67,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/17/2007,69.9,84.3,77.6,64.2,64.37,86.65,9.2,,240.71,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/18/2007,71.7,87.9,79.2,62.9,59.3,88.62,12.8,,222.31,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/19/2007,73.5,93.3,82.1,58.9,46.46,93.47,13.9,,176.67,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/20/2007,78.9,93.3,84.8,59.6,43.53,91.54,12.8,,206.25,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/21/2007,78.9,95.1,84.6,62.3,49.23,92.84,16.1,,222.73,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/22/2007,77.1,93.3,84,60.9,47.87,91.48,13.9,,192,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/23/2007,75.3,91.5,82.7,60.8,49.76,89.19,11.4,,216.67,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/24/2007,73.5,86.1,79.4,67.7,68.26,89.58,15,,234.44,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/25/2007,75.3,86.1,80.5,68.4,68.82,89.58,11.4,,244,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/26/2007,71.7,86.1,78.6,67.4,70.29,88.54,11.4,,281.67,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/27/2007,73.5,86.1,79.1,65.8,65.88,88.54,11.4,,270.67,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/28/2007,69.9,84.3,77.2,66.6,70.98,87.56,11.4,,278.75,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/01/2007,71.7,84.3,77.6,66.6,70,85.85,11.4,,260.91,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/02/2007,73.5,86.1,78.8,65.2,64.17,86.17,11.4,,258.57,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/03/2007,73.5,89.7,80.8,60.7,51.19,91.39,11.4,,206.25,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/04/2007,75.3,95.1,84,58.5,43.41,92.84,11.4,,203.33,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/05/2007,75.3,96.9,84.4,53.4,36.67,93.83,13.9,,233.85,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/06/2007,77.1,93.3,84.3,52.9,34.93,92.05,19.5,,270,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/07/2007,73.5,91.5,81.6,57.6,46.45,89.65,8.1,,279.09,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/08/2007,73.5,87.9,80.7,63.5,58.4,87.88,11.4,,285,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/09/2007,71.7,87.9,80.5,61.3,54.87,87.88,9.2,,250.59,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/10/2007,71.7,93.3,82.3,61.8,52.88,91.54,10.3,,229.41,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/11/2007,73.5,91.5,81.3,65.9,60.8,94.46,9.2,,282.5,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/12/2007,75.3,87.9,80.4,67,66.49,87.64,10.3,,254.44,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/13/2007,75.3,86.1,79.9,67.2,66.1,87.64,17.2,,267.78,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/14/2007,73.5,87.9,80.7,64.9,61.03,89.48,16.1,,191.76,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/15/2007,75.3,96.9,83.5,56.5,41.49,94.24,13.9,,235.45,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/16/2007,77.1,98.7,85.7,56.4,38.92,96.13,12.8,,212.22,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/17/2007,78.9,95.1,85.2,62.7,48.34,96.38,12.8,,247,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/18/2007,77.1,91.5,83.6,68.4,62.59,95.04,11.4,,265.83,0,0,,2.6,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/19/2007,77.1,91.5,83.7,68.8,62.98,93.35,11.4,,269.29,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/20/2007,78.9,95.1,85.1,63.6,51.51,94.36,18.3,,297.89,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/21/2007,78.9,87.9,81.7,68.7,65.62,92.9,13.9,,294.58,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/22/2007,77.1,84.3,79.3,67.4,67.64,86.65,12.8,,296.67,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/23/2007,73.5,89.7,80.7,64.8,60.25,91.39,12.8,,268.95,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/24/2007,77.1,89.7,83.1,65.2,55.94,92.44,9.2,,258.95,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/25/2007,77.1,95.1,84.6,67.2,57.91,98.65,9.2,,257.22,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/26/2007,77.1,95.1,84.4,64.6,53.42,94.46,10.3,,290,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/27/2007,78.9,95.1,86.4,63,46.87,97.86,13.9,,280,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/28/2007,78.9,98.7,86.7,67.6,56.02,103.36,15,,272,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/29/2007,78.9,89.7,83.3,70.1,65.23,96.63,11.4,,236.11,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/30/2007,78.9,87.9,82.3,69.5,66.06,94.39,15,,219.05,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/31/2007,78.9,87.9,83.3,71.9,69.42,94.39,15,,215.26,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/01/2007,80.7,89.7,83.6,71.2,67.28,95.04,11.4,,235.88,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/02/2007,78.9,96.9,86,65,51.53,96.65,13.9,,251.76,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/03/2007,80.7,96.9,87.8,63,44.77,98.46,11.4,,261.67,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/04/2007,82.5,100.5,90,61.9,40.43,100.8,13.9,,282.35,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/05/2007,82.5,102.3,90.7,59.8,37.28,102.79,10.3,,255,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/06/2007,82.5,89.7,84.9,67.7,57.07,92.44,15,,224,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/07/2007,82.5,91.5,85,66.5,54.37,94.46,15,,224.17,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/08/2007,80.7,87.9,84.2,65.5,54.07,90.47,10.3,,252.78,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/09/2007,78.9,91.5,85.5,64.7,51.04,93.35,11.4,,283.85,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/10/2007,78.9,89.7,84.5,63.6,49.95,91.39,10.3,,267.69,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/11/2007,80.7,93.3,85.4,63,48.38,92.71,13.9,,280.71,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/12/2007,78.9,89.7,83.9,62.6,49.67,90.47,15,,256.25,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/13/2007,77.1,87.9,82.7,61.5,49.48,87.88,9.2,,231.43,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/14/2007,77.1,89.7,83,60.7,47.61,89.68,12.8,,227.62,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/15/2007,78.9,89.7,83.4,62.5,50.13,88.99,11.4,,247.5,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/16/2007,80.7,91.5,84.7,60.3,44.48,90.82,12.8,,211.76,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/17/2007,78.9,89.7,84,60.1,44.84,89.68,13.9,,248.24,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/18/2007,80.7,89.7,84.4,61.6,46.84,89.68,12.8,,250,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/19/2007,80.7,89.7,84.5,61.8,47.05,89.68,15,,249.33,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/20/2007,80.7,89.7,85.1,62.9,48.14,90.47,10.3,,231.58,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/21/2007,80.7,87.9,84.3,61.8,47.26,87.88,9.2,,255.45,0,0,,3.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/22/2007,78.9,87.9,83.8,60.3,45.78,87.24,12.8,,271.9,0,0,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/23/2007,78.9,93.3,84.5,59.2,43.7,90.82,11.4,,249,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/24/2007,77.1,93.3,84.5,59.3,43.69,90.57,16.1,,272.67,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/25/2007,78.9,93.3,84.2,59.8,44.26,92.71,11.4,,258,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/26/2007,80.7,93.3,86.5,59.6,41.3,92.71,12.8,,284.12,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/27/2007,82.5,89.7,85.8,58.5,40.25,88.4,11.4,,283.68,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/28/2007,82.5,89.7,85.9,60.9,43.58,89.68,11.4,,283.57,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/29/2007,82.5,89.7,86.5,59.2,40.15,90.47,10.3,,280,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/30/2007,82.5,91.5,86.2,59.9,41.54,90.82,11.4,,274.71,0,0,,3.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/01/2007,82.5,89.7,85.7,59.5,41.55,88.99,10.3,,255.62,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/02/2007,80.7,89.7,85.4,59.9,44.14,88.99,13.9,,243.08,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/03/2007,80.7,89.7,84.7,58.4,41.47,88.4,10.3,,261.43,0,0,,3.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/04/2007,82.5,91.5,85.6,57.4,38.83,89.65,11.4,,247.65,0,0,,3.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/05/2007,80.7,89.7,85.1,58,40.13,88.4,11.4,,249.23,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/06/2007,80.7,89.7,85.2,57.8,40.13,92.68,10.3,,264.71,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/07/2007,82.5,89.7,85.8,70.1,61.2,100.48,13.9,,221.5,0,0,,3.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/08/2007,82.5,89.7,86,75.6,71.84,100.48,15,,225.22,0,0,,3.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/09/2007,84.3,89.7,86.3,75.7,71.04,102.81,15,,222.17,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/10/2007,84.3,89.7,86,76.4,73.34,102.81,13.9,,230.87,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/11/2007,82.5,89.7,85.7,77.1,76.12,102.81,10.3,,258.1,0,0,,3.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/12/2007,82.5,89.7,85.6,76,73.5,100.48,12.8,,268.82,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/13/2007,84.3,91.5,86.2,75.2,70.4,102.9,11.4,,273.5,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/14/2007,84.3,89.7,85.9,74.8,69.9,100.48,11.4,,276.25,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/15/2007,82.5,89.7,85.6,73.5,67.62,96.63,11.4,,272.08,0,0,,3.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/16/2007,82.5,89.7,85.9,73.2,66.33,98.43,12.8,,243.04,0,0,,3.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/17/2007,84.3,91.5,87.2,77.2,72.8,105.33,10.3,,277.5,0,0,,3.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/18/2007,84.3,89.7,86.6,76.5,72.21,102.81,9.2,,281.36,0,0,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/19/2007,84.3,91.5,86.8,75.5,69.6,102.9,16.1,,270.56,0,0,,4.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/20/2007,84.3,89.7,86.9,76,70.59,102.81,13.9,,250.43,0,0,,4.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/21/2007,84.3,91.5,86.8,76.3,71.53,102.81,13.9,,242.08,0,0,,4.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/22/2007,84.3,91.5,86.9,77,73.02,102.9,13.9,,260,0,0,,4.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/23/2007,84.3,91.5,87.4,76.2,70.06,102.9,17.2,,268.57,0,0,,4.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/24/2007,84.3,91.5,86.8,75.9,70.69,102.9,13.9,,279.17,0,0,,3.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/25/2007,84.3,91.5,86.8,75,68.44,105.33,11.4,,264.29,0,0,,4.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/26/2007,84.3,91.5,87.2,74.3,66.04,100.75,13.9,,250.45,0,0,,3.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/27/2007,84.3,91.5,87.5,74.2,65.23,100.75,13.9,,250,0,0,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/28/2007,84.3,91.5,87.3,73.4,64.02,98.86,11.4,,260,0,0,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/29/2007,80.7,91.5,87.6,73.6,63.77,100.75,11.4,,263.33,0,0,,3.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/30/2007,84.3,93.3,87.7,73.9,64.29,102.9,11.4,,281.36,0,0,,3.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/31/2007,84.3,91.5,88.4,78.2,72.24,108.09,11.4,,268,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/01/2007,77.1,91.5,84.7,76,76.63,102.81,13.9,,183.16,0.3,4,,3.1,,,"Thunderstorm, Rain Showers, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/02/2007,78.9,91.5,84.7,76,75.84,102.9,20.8,,167.14,0.3,4,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/03/2007,78.9,91.5,84.8,75.2,74.31,102.9,20.8,,146.19,0.1,4,,3.2,,,"Thunderstorm, Rain Showers, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/04/2007,80.7,93.3,86.5,75.7,71.74,103.06,20.8,,162.61,0,0,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/05/2007,82.5,93.3,87.4,77.7,73.9,105.33,17.2,,196.82,0,0,,3.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/06/2007,86.1,91.5,87.7,78.4,74.67,105.45,16.1,,222.86,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/07/2007,84.3,91.5,87,79.5,79.01,108.42,11.4,,265,0.2,4,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/08/2007,86.1,91.5,87.7,78.4,74.41,105.46,11.4,,260,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/09/2007,86.1,91.5,87.7,78.9,75.39,108.42,10.3,,260.42,0,0,,3.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/10/2007,86.1,91.5,87.7,78.1,73.56,108.09,13.9,,252.08,0,0,,3.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/11/2007,84.3,91.5,88,77.9,72.42,105.46,13.9,,253.04,0,0,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/12/2007,84.3,91.5,88.3,79,74.5,108.09,12.8,,265,0,0,,3.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/13/2007,80.7,89.7,86.5,78.2,76.94,105.45,16.1,,229,0,4,,3.3,,,"Thunderstorm Without Precipitation, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/14/2007,80.7,87.9,85.5,77.9,78.75,100.19,16.1,,190.53,0.7,8,,3.3,,,"Light Drizzle, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/15/2007,80.7,87.9,83.4,77.7,83.65,100.19,17.2,,163.2,0.7,8,,3.2,,,"Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/16/2007,80.7,91.5,84.5,75.8,75.91,100.75,19.5,,167.92,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/17/2007,78.9,87.9,81.9,77.3,86.26,100.19,20.8,,165,0.9,16,,2.3,,,"Drizzle, Light Drizzle, Precipitation In Vicinity, Rain, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/18/2007,78.9,87.9,82.4,77.7,86.56,102.66,16.1,,173.68,1.2,8,,2.6,,,"Light Rain, Smoke Or Haze",18.94017,72.83486,""
