Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Info
"Mumbai",01/18/2008,73.5,86.1,78.7,62.3,57.93,88.54,13.9,,276.84,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/19/2008,69.9,80.7,74.3,62.8,67.98,82.38,11.4,,259.44,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/20/2008,64.5,82.5,73.6,55.6,54.56,81.83,9.2,,260.56,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/21/2008,64.5,82.5,73.6,59.2,62.1,82.56,9.2,,255.71,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/22/2008,66.3,82.5,73.6,58.3,60.7,81.83,11.4,,265,0,0,,1.7,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/23/2008,66.3,80.7,72.7,52.3,50.48,80.36,12.8,,248.75,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/24/2008,64.5,82.5,72.7,55,54.95,82.17,11.4,,192.78,0,0,,1.9,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/25/2008,64.5,80.7,71.8,49.6,48.13,79.48,15,,268.67,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/26/2008,62.7,80.7,71.2,44.7,39.33,80.42,13.9,,276,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/27/2008,62.7,80.7,70.4,48.1,45.93,80.29,11.4,,224.44,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/28/2008,64.5,86.1,74.9,49.9,43.51,83.7,9.2,,169.33,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/29/2008,66.3,84.3,74.4,51.4,46.13,81.94,8.1,,230,0,0,,1.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/30/2008,68.1,82.5,74.5,57.3,55.27,83.01,12.8,,284.17,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/31/2008,66.3,80.7,72.5,54.2,55.98,79.95,15,,193.57,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/01/2008,64.5,86.1,74.8,52.6,49.14,83.48,8.1,,206,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/02/2008,64.5,84.3,72.4,56.4,58.85,81.94,10.3,,266.67,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/03/2008,68.1,78.9,72.7,60,64.83,80.66,13.9,,261.67,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/04/2008,64.5,75.3,70,53.7,56.68,77.74,11.4,,209.05,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/05/2008,60.9,75.3,67.4,52.4,59.79,77.83,13.9,,262.86,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/06/2008,59.1,78.9,68.9,51,54.84,80.87,13.9,,228.67,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/07/2008,60.9,73.5,66.1,52.1,61.25,80.09,17.2,,206.5,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/08/2008,57.3,71.7,64.4,45.2,50.38,85.86,15,,186.82,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/09/2008,59.1,78.9,69,47.8,47.62,83.84,11.4,,200,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/10/2008,64.5,82.5,73.3,51.5,47.37,81.53,10.3,,213.33,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/11/2008,64.5,84.3,75.3,56,53.15,82.84,9.2,,230.77,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/12/2008,66.3,89.7,76.2,58.1,55.91,87.47,10.3,,236.67,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/13/2008,71.7,86.1,79.3,58.5,50.44,86.17,9.2,,220,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/14/2008,71.7,89.7,80.5,60.6,52.36,90.47,10.3,,291.82,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/15/2008,73.5,93.3,82,56.7,43.81,91.54,9.2,,242.31,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/16/2008,71.7,87.9,80.4,55.1,42.62,87.24,13.9,,301,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/17/2008,69.9,87.9,80.4,52.9,39.63,87.88,11.4,,296.67,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/18/2008,71.7,87.9,78,55,46.59,86.22,8.1,,260.83,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/19/2008,69.9,84.3,77.9,60.8,56.56,85.85,9.2,,272.5,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/20/2008,71.7,84.3,77.9,66.9,70.62,86.38,10.3,,254.62,0,0,,1.8,,,"Fog, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/21/2008,71.7,87.9,79.2,63,59.92,86.85,12.8,,259.17,0,0,,2.3,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/22/2008,71.7,87.9,79,61.7,57.44,85.82,10.3,,258,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/23/2008,73.5,86.1,77.8,66,68.26,86.85,10.3,,298.67,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/24/2008,69.9,84.3,76.5,65.3,69.7,84.77,10.3,,239.05,0,0,,1.5,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/25/2008,69.9,87.9,77.3,56,48.91,85.2,12.8,,275.56,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/26/2008,69.9,95.1,80.1,56,45.57,94.66,11.4,,197.86,0,0,,1.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/27/2008,75.3,98.7,85.1,54.1,37.03,95.29,12.8,,217.33,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/28/2008,75.3,98.7,85,53,36.99,94.66,11.4,,203.33,0,0,,1.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/29/2008,75.3,98.7,84.6,54.9,39.57,96.64,10.3,,252.22,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/01/2008,73.5,93.3,82.8,56.1,42.57,90.21,13.9,,266.36,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/02/2008,73.5,93.3,83.5,50.5,33.43,89.91,11.4,,267,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/03/2008,71.7,89.7,80.3,61,54.03,92.44,9.2,,274.12,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/04/2008,71.7,87.9,79.7,66.8,67.06,90.47,8.1,,278,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/05/2008,73.5,89.7,80.4,67.7,67.78,89.48,13.9,,318.57,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/06/2008,73.5,91.5,82.2,64.3,56.88,94.46,12.8,,271.33,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/07/2008,77.1,95.1,84.3,60.6,45.86,94.36,11.4,,324,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/08/2008,75.3,95.1,84.8,63.1,51,96.53,10.3,,258.5,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/09/2008,75.3,98.7,83.8,65.5,57.74,96.64,10.3,,208.33,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/10/2008,77.1,87.9,80.8,71.2,73.66,91.6,11.4,,260.71,0,0,,2,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/11/2008,77.1,91.5,81.8,72.3,73.9,100.75,11.4,,266.92,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/12/2008,78.9,87.9,81.6,70.5,69.77,93.67,11.4,,244.67,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/13/2008,75.3,86.1,81.1,68.8,67.27,91.15,11.4,,264,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/14/2008,75.3,87.9,81.8,67.6,63.09,92.9,10.3,,255,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/15/2008,77.1,89.7,82.9,69.5,65.55,95.04,11.4,,278.57,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/16/2008,77.1,93.3,86.1,61.3,44.78,96.53,11.4,,290.71,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/17/2008,78.9,95.1,85.8,66.1,53.09,98.65,11.4,,295.29,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/18/2008,77.1,91.5,84.4,66,54.83,94.46,12.8,,301.67,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/19/2008,77.1,89.7,82.5,66.5,60.97,92.9,11.4,,307.33,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/20/2008,73.5,89.7,81,69.1,68.38,93.65,9.2,,269.41,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/21/2008,75.3,89.7,82.7,68.7,64.49,92.44,12.8,,215,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/22/2008,80.7,89.7,83.9,72.5,69.22,98,11.4,,247.89,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/23/2008,80.7,87.9,83.3,71.9,69.4,96.08,15,,241,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/24/2008,77.1,89.7,82.5,70.8,68.95,95.04,12.8,,211.05,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/25/2008,77.1,87.9,82.3,70.9,69.15,94.39,13.9,,244.12,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/26/2008,77.1,86.1,81.8,69.1,66.8,90.77,15,,256.92,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/27/2008,77.1,86.1,81.7,69.9,68.39,89.58,11.4,,268.57,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/28/2008,78.9,87.9,82.8,70.5,67.22,92.9,11.4,,265.38,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/29/2008,78.9,87.9,83.2,70.5,66.34,93.67,10.3,,274.67,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/30/2008,78.9,87.9,82.7,66,58.05,91.6,18.3,,263.33,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/31/2008,77.1,86.1,80.8,64.6,58.62,86.85,10.3,,256.82,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/01/2008,75.3,86.1,79.9,63.2,57.72,86.17,13.9,,235.26,0,0,,3.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/02/2008,75.3,86.1,80.3,64.4,59.28,86.85,17.2,,237.33,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/03/2008,75.3,87.9,81.2,64.3,57.19,88.62,11.4,,246.67,0,0,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/04/2008,75.3,86.1,80.8,65.9,61.27,87.64,13.9,,286.11,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/05/2008,75.3,87.9,81.3,67.1,62.78,90.47,13.9,,251.67,0,0,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/06/2008,77.1,89.7,83.5,68.2,60.93,93.65,12.8,,285.91,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/07/2008,78.9,91.5,84.1,68.4,60.38,95.74,12.8,,273.57,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/08/2008,78.9,89.7,84.3,66.8,56.32,93.65,11.4,,278,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/09/2008,80.7,95.1,87.5,64.2,48.43,96.53,16.1,,202.5,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/10/2008,82.5,93.3,88,65.8,48.73,97.86,13.9,,291.05,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/11/2008,80.7,98.7,88.8,64.8,46.73,100.56,15,,321.25,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/12/2008,82.5,95.1,87.6,66.7,50.72,98.65,11.4,,299.44,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/13/2008,80.7,91.5,85.8,68.8,57.79,98.86,11.4,,282.78,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/14/2008,78.9,93.3,87,65.5,50.36,97.86,10.3,,249.41,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/15/2008,78.9,91.5,85.7,67.8,56.16,94.46,10.3,,281.05,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/16/2008,78.9,87.9,84,68.5,60.02,92.9,9.2,,282.63,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/17/2008,80.7,89.7,84.1,69.5,61.93,95.04,13.9,,235.5,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/18/2008,80.7,89.7,85,68.3,58,95.04,10.3,,288.75,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/19/2008,80.7,91.5,85,66.7,55.75,93.35,11.4,,264,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/20/2008,78.9,93.3,86.1,66.8,54.1,96.53,11.4,,259.44,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/21/2008,80.7,95.1,87.9,65.2,48.29,97.44,12.8,,270,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/22/2008,82.5,96.9,89.3,66.3,47.7,100.02,11.4,,310.45,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/23/2008,84.3,95.1,89.2,64.9,45.61,95.46,16.1,,246.25,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/24/2008,82.5,95.1,88.4,65.2,46.98,95.74,13.9,,278.57,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/25/2008,82.5,91.5,85.9,67.7,54.83,97.2,13.9,,226.67,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/26/2008,82.5,93.3,86.6,72.4,63.59,102.9,12.8,,248.1,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/27/2008,82.5,91.5,85.6,76.2,74.09,100.75,13.9,,245.79,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/28/2008,82.5,89.7,85.4,75.2,72,100.48,15,,225.22,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/29/2008,80.7,91.5,85.3,74.2,70.5,98,12.8,,235,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/30/2008,80.7,87.9,84.9,74.7,72.13,98,10.3,,272.94,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/01/2008,80.7,93.3,85.9,76.8,75.07,105.28,13.9,,277.5,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/02/2008,80.7,89.7,85,74.4,71.08,98.43,10.3,,247.89,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/03/2008,80.7,87.9,84.6,72.9,68.35,96.08,13.9,,233.04,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/04/2008,80.7,89.7,84.6,72.8,68,96.08,13.9,,241.3,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/05/2008,80.7,89.7,85,73,67.73,98.43,13.9,,260.45,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/06/2008,82.5,89.7,85.4,73,66.8,96.63,16.1,,243.6,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/07/2008,82.5,89.7,86,73.5,66.72,98.43,13.9,,267.73,0,0,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/08/2008,82.5,89.7,85.7,74.1,68.74,100.48,15,,258.26,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/09/2008,82.5,89.7,85.8,74.3,69,98.43,12.8,,254.78,0,0,,3.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/10/2008,84.3,91.5,86.2,74.8,69.11,102.9,15,,291.3,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/11/2008,82.5,89.7,85.9,74.5,69.02,98.43,16.1,,286.67,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/12/2008,82.5,89.7,85.8,73.3,66.88,98.43,12.8,,297.62,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/13/2008,82.5,89.7,85.9,73.7,67.42,98.43,15,,261,0,0,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/14/2008,82.5,91.5,86.1,73.8,67.24,100.75,13.9,,278.57,0,0,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/15/2008,84.3,89.7,86.2,73.4,66.02,98.43,11.4,,285.22,0,0,,3.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/16/2008,84.3,91.5,86.9,73.3,64.33,98.86,11.4,,270.91,0,0,,4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/17/2008,84.3,91.5,86.7,74.4,67.32,100.75,13.9,,269.6,0,0,,4.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/18/2008,84.3,91.5,86.9,75.2,68.71,102.9,17.2,,242,0,0,,4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/19/2008,84.3,91.5,87.8,76,68.67,102.9,16.1,,235.42,0,4,,4.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/20/2008,84.3,91.5,87.8,75.7,67.87,102.9,15,,243.33,0,0,,4.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/21/2008,84.3,91.5,87.4,75.3,67.89,102.9,13.9,,243.6,0,0,,3.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/22/2008,84.3,91.5,88,76.6,69.44,105.33,11.4,,248.75,0,0,,4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/23/2008,84.3,91.5,87.8,76.1,68.82,102.9,11.4,,275.79,0,0,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/24/2008,84.3,93.3,88,75.7,67.56,103.06,13.9,,282.92,0,0,,4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/25/2008,84.3,93.3,88.2,75.4,66.41,103.06,13.9,,276,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/26/2008,84.3,93.3,89.1,76.8,67.85,105.45,13.9,,260,0,0,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/27/2008,86.1,93.3,88.7,77.3,69.58,105.33,13.9,,306.5,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/28/2008,86.1,93.3,90,76.9,66.05,107.8,15,,310.59,0,0,,4.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/29/2008,84.3,93.3,88.4,76.5,68.4,105.33,11.4,,278.18,0,0,,4.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/30/2008,86.1,93.3,88.8,76,66.58,103.06,12.8,,270,0,0,,4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/31/2008,86.1,91.5,88.8,75.9,66.26,102.9,12.8,,276.52,0,0,,4.1,,,"",18.94017,72.83486,""
"Mumbai",06/01/2008,86.1,91.5,88.5,76.2,67.44,105.33,12.8,,270.4,0,0,,4.3,,,"",18.94017,72.83486,""
"Mumbai",06/02/2008,86.1,93.3,88.8,75.8,65.79,105.33,13.9,,264.78,0,0,,4.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/03/2008,80.7,93.3,88.5,75.9,67.24,105.28,13.9,,237.78,0.3,4,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/04/2008,80.7,93.3,87,75.4,69.17,105.33,15,,204.5,0.3,8,,3.5,,,"Light Drizzle, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/05/2008,82.5,91.5,87,74.7,67.65,100.48,13.9,,183.04,1,8,,3.9,,,"Thunderstorm, Rain Showers, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/06/2008,77.1,89.7,81.9,77.2,86.04,100.48,16.1,,163.04,2,20,,2.3,,,"Light Drizzle, Thunderstorm, Rain Showers, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/07/2008,77.1,87.9,81.2,76.5,86.12,100.19,16.1,,192.78,8,16,,1.9,,,"Thunderstorm, Rain Showers, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/08/2008,78.9,80.7,79.2,76.3,91.1,87.36,10.3,,181.05,3.3,24,,1.6,,,"Light Drizzle, Rain, Heavy Rain, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/09/2008,78.9,84.3,79.7,77.4,92.78,96.38,13.9,,187.14,2.6,32,,1.5,,,"Precipitation In Vicinity, Light Drizzle, Rain, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/10/2008,77.1,82.5,79.3,77.3,93.65,91.11,15,,185,1.7,16,,1.5,,,"Light Drizzle, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/11/2008,77.1,87.9,80.9,77.7,90.12,102.66,16.1,,205.45,1.3,16,,1.7,,,"Precipitation In Vicinity, Light Drizzle, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/12/2008,77.1,86.1,82.4,78.1,87.17,97.41,13.9,,211,4.6,8,,1.3,,,"Light Drizzle, Precipitation In Vicinity, Rain, Heavy Rain, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/13/2008,77.1,84.3,82.7,75.6,79.53,96.38,15,,208.33,0.1,8,,1.9,,,"Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/14/2008,77.1,86.1,82.3,77.5,85.64,97.41,21.9,,222.73,1.8,16,,2,,,"Light Drizzle, Rain, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/15/2008,82.5,87.9,84.9,77.9,79.89,102.66,20.8,,230.45,0,0,,2.1,,,"Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/16/2008,82.5,87.9,84.9,78.4,80.96,102.66,19.5,,234.09,0,4,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/17/2008,84.3,87.9,85.1,78.1,79.91,102.66,17.2,,228.1,0,4,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
