Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Info
"Mumbai",01/19/2002,66.3,84.3,74.8,50,42.94,82.11,12.8,,193,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/20/2002,64.5,82.5,71.6,45.2,41.03,80.45,11.4,,146.15,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/21/2002,59.1,82.5,70.4,48.5,47.09,83.94,9.2,,233,0,0,,2.2,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/22/2002,62.7,82.5,71.2,56.8,62.08,83.01,10.3,,243.33,0,0,,1.8,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/23/2002,60.9,84.3,72.7,54.1,53.15,83.57,12.8,,237.5,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/24/2002,59.1,86.1,69.6,53.1,59.38,83.7,11.4,,115,0,0,,1.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/25/2002,62.7,86.1,73.8,55.3,54.09,87.64,13.9,,148,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/26/2002,62.7,84.3,72.4,62.5,72,88.61,11.4,,210,0,0,,2.3,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/27/2002,64.5,78.9,70.8,52.4,55.63,79.52,13.9,,300.71,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/28/2002,59.1,80.7,70,47.3,46.85,84.04,9.2,,182.5,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/29/2002,62.7,86.1,72.7,51,50.46,83.48,10.3,,155.88,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/30/2002,64.5,89.7,75.4,52.1,47.5,86.8,8.1,,83.33,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",01/31/2002,73.5,93.3,80.5,59.5,49.66,103.06,9.2,,97.5,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/01/2002,69.9,91.5,77.9,62,59.48,98.86,11.4,,250,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/02/2002,69.9,89.7,77.1,54.2,46.96,85.9,10.3,,204.62,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/03/2002,68.1,95.1,79.6,61.3,55.23,96.53,9.2,,200,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/04/2002,71.7,91.5,80.6,65.2,60.75,98.86,9.2,,197.14,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/05/2002,71.7,93.3,79.8,57,47.85,92.05,10.3,,307.69,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/06/2002,68.1,87.9,75.7,57.7,54.64,86.69,11.4,,277.89,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/07/2002,68.1,82.5,73.7,53.5,52.67,81.53,10.3,,231.58,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/08/2002,64.5,78.9,70.2,47.2,45.28,78.99,10.3,,176,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/09/2002,55.5,87.9,71.1,46.2,44.17,87.9,11.4,,230.91,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/10/2002,68.1,86.1,75.3,66.6,75.41,90.77,10.3,,257.86,0,0,,2.4,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/11/2002,66.3,82.5,74.1,56.5,56.73,80.87,11.4,,249.33,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/12/2002,60.9,87.9,73.2,52.9,50.95,87.24,11.4,,250,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/13/2002,69.9,95.1,81.7,61.5,51.87,100.02,10.3,,154.76,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/14/2002,75.3,98.7,85.3,61.2,47.97,96.64,11.4,,162.11,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/15/2002,73.5,96.9,83.9,60.8,47.82,100.02,8.1,,195.45,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/16/2002,71.7,91.5,81.2,63.5,56.66,97.2,9.2,,251.11,0,0,,1.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/17/2002,73.5,93.3,79.9,69.3,70.98,105.28,9.2,,242.5,0,0,,1.7,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/18/2002,71.7,95.1,80.2,67.3,66.78,115.57,9.2,,247.78,0,0,,1.7,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/19/2002,73.5,96.9,83.8,57.7,43.46,97.49,11.4,,204,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/20/2002,71.7,95.1,79.5,54.7,45.1,92.84,11.4,,241.54,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/21/2002,66.3,89.7,75.7,57.9,57.39,87.47,8.1,,232.31,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/22/2002,66.3,86.1,74.8,59.9,61.7,84.65,12.8,,292,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/23/2002,68.1,86.1,76.9,59.3,56.74,85.85,11.4,,208,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/24/2002,66.3,89.7,75.7,63,67.19,90.47,15,,234.12,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/25/2002,66.3,89.7,77.5,60.6,59.34,90.47,9.2,,180.56,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/26/2002,64.5,87.9,75.5,54.4,49.24,87.24,10.3,,235.38,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/27/2002,64.5,89.7,75.7,51.9,43.64,88.99,9.2,,226.25,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/28/2002,66.3,91.5,76.9,57.7,54.47,92.38,11.4,,248.18,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/01/2002,68.1,87.9,78.8,56.6,47.71,88.62,11.4,,230,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/02/2002,66.3,91.5,76.3,60.3,59.65,91.54,11.4,,212.67,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/03/2002,69.9,91.5,78,56,51.46,89.65,13.9,,142.5,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/04/2002,66.3,89.7,76.3,50.1,41.77,86.8,13.9,,230.71,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/05/2002,66.3,93.3,78.2,49,39.32,89.66,15,,284,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/06/2002,68.1,89.7,77.3,53.4,45.44,87.9,11.4,,210.67,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/07/2002,66.3,86.1,75.1,63.9,68.72,89.58,11.4,,294,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/08/2002,69.9,87.9,77.2,65.6,68.93,89.48,10.3,,227.27,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/09/2002,71.7,89.7,79.5,61.5,56.59,90.77,15,,205,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/10/2002,73.5,96.9,84.3,58.8,45.21,94.66,15,,166.32,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/11/2002,75.3,98.7,86.6,53.8,34.23,96.64,11.4,,235.71,0,0,,2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/12/2002,77.1,100.5,85.8,51.8,32.72,98.03,11.4,,148,0,0,,2.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/13/2002,78.9,96.9,85.6,52.8,34.55,93.47,13.9,,169.29,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/14/2002,73.5,82.5,79.3,56.8,47.33,82.56,13.9,,60.59,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/15/2002,73.5,87.9,78.6,55.1,45.54,87.64,12.8,,167.62,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/16/2002,68.1,87.9,78.1,63.3,62.66,89.58,13.9,,221.18,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/17/2002,73.5,75.3,74.4,65.4,73.56,76.64,4.7,,20,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/18/2002,,,,,,,,,,,,,,,,"",18.94017,72.83486,"No data available"
"Mumbai",03/19/2002,,,,,,,,,,,,,,,,"",18.94017,72.83486,"No data available"
"Mumbai",03/20/2002,,,,,,,,,,,,,,,,"",18.94017,72.83486,"No data available"
"Mumbai",03/21/2002,,,,,,,,,,,,,,,,"",18.94017,72.83486,"No data available"
"Mumbai",03/22/2002,82.5,87.9,85.8,65.1,50.25,90.47,10.3,,273.33,0,0,,,,,"",18.94017,72.83486,""
"Mumbai",03/23/2002,78.9,87.9,82.8,73.5,74.06,94.39,11.4,,268,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/24/2002,73.5,87.9,80.2,71.5,76.37,94.39,11.4,,280,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/25/2002,75.3,87.9,80,72.1,77.62,96.08,12.8,,289.33,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/26/2002,73.5,86.1,79.1,67.9,69.32,93.67,11.4,,281.11,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/27/2002,73.5,89.7,80.2,71.6,76.02,95.04,12.8,,248.46,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/28/2002,73.5,89.7,81.1,69.5,68.7,98.43,12.8,,289.17,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/29/2002,73.5,89.7,81.3,72.8,75.99,102.66,13.9,,251.67,0,0,,2.6,,,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/30/2002,75.3,93.3,82.5,69.4,66.51,96.53,11.4,,240,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/31/2002,75.3,91.5,82.6,69.2,65.91,98.86,11.4,,280,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/01/2002,73.5,89.7,81.9,72.4,73.8,102.81,11.4,,262.31,0,0,,2.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/02/2002,78.9,89.7,83.2,74.3,74.99,105.46,11.4,,229.41,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/03/2002,78.9,89.7,82.7,73.8,75.3,100.48,10.3,,227.06,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/04/2002,77.1,89.7,82.1,72.2,73.04,100.48,9.2,,230.62,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/05/2002,77.1,89.7,82.7,73.3,74.51,100.48,12.8,,270.77,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/06/2002,78.9,89.7,83,74,75.16,98.43,10.3,,265.33,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/07/2002,77.1,93.3,84.4,71.2,65.91,102.9,15,,279.09,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/08/2002,78.9,93.3,84.5,71.9,67.51,102.9,13.9,,237.5,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/09/2002,77.1,91.5,82.7,71.9,70.56,102.9,11.4,,297.5,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/10/2002,77.1,96.9,86.4,60,45.98,98.46,15,,216.67,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/11/2002,77.1,98.7,84.8,57.8,43.44,95.68,11.4,,184.62,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/12/2002,77.1,93.3,85.2,58.9,43.08,93.47,13.9,,270.62,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/13/2002,78.9,98.7,85.9,65.6,52.53,100.56,13.9,,245.38,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/14/2002,77.1,93.3,84.4,67.2,57.52,97.2,11.4,,248.67,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/15/2002,77.1,87.9,82,72.8,74.11,100.19,11.4,,249,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/16/2002,78.9,87.9,82.4,74.3,76.76,102.66,11.4,,303.57,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/17/2002,75.3,89.7,81.5,72.3,74.13,100.48,11.4,,265.45,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/18/2002,77.1,93.3,84.8,72.6,67.92,105.33,16.1,,259.44,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/19/2002,80.7,93.3,85.9,72,63.7,105.28,11.4,,230.59,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/20/2002,78.9,93.3,86.6,74.1,67.05,110.64,10.3,,255,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/21/2002,80.7,102.3,88.6,70.9,58.28,122.87,12.8,,290,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/22/2002,82.5,93.3,86.5,72.9,64.51,113.84,11.4,,246.25,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/23/2002,78.9,93.3,85.6,74,69.1,110.64,10.3,,262,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/24/2002,78.9,96.9,87,75.4,69.79,116.4,15,,275,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/25/2002,78.9,96.9,85.8,69.1,59.65,102.21,10.3,,258.33,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/26/2002,77.1,91.5,84.6,70.9,64.02,105.33,11.4,,296.88,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/27/2002,77.1,95.1,83.6,68.5,61.73,100.19,11.4,,276.88,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/28/2002,77.1,91.5,83.2,69.9,65.33,98.43,10.3,,257.86,0,0,,2.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/29/2002,77.1,87.9,82.4,71.5,70.51,96.08,11.4,,247.5,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/30/2002,77.1,87.9,82.5,70.7,68.36,98,10.3,,268.33,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/01/2002,77.1,93.3,83.1,73.6,73.93,103.06,11.4,,275.45,0,0,,2.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/02/2002,77.1,91.5,84.3,74,71.77,108.09,10.3,,274.17,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/03/2002,78.9,91.5,85,74,71.51,108.09,10.3,,275.83,0,0,,2.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/04/2002,78.9,93.3,83.9,74.4,73.26,113.84,10.3,,230.67,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/05/2002,78.9,89.7,83.4,73.3,72.56,100.48,11.4,,222.27,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/06/2002,78.9,89.7,84,74.7,74.11,102.81,12.8,,222.17,0,0,,2.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/07/2002,80.7,93.3,85.9,73.1,66.66,103.06,12.8,,216.32,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/08/2002,82.5,93.3,87,75.4,69.82,108.09,12.8,,260,0,0,,3.3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/09/2002,82.5,91.5,86.8,76.6,72.11,108.09,10.3,,272.08,0,0,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/10/2002,80.7,91.5,85.6,76.4,74.8,108.09,11.4,,266,0,4,,3.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/11/2002,82.5,89.7,85.3,75.6,73.02,102.66,13.9,,282.08,0,0,,4.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/12/2002,82.5,89.7,85.7,75.2,71.19,102.81,11.4,,277.62,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/13/2002,82.5,89.7,85.4,75.2,71.82,100.48,13.9,,284.29,0,0,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/14/2002,82.5,84.3,83.6,75.3,76.36,92.68,12.8,,276,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/15/2002,80.7,91.5,85,74.6,71.95,102.9,12.8,,290,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/16/2002,78.9,93.3,84.7,73.9,71.32,101.1,13.9,,292.5,0,0,,2.9,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/17/2002,80.7,89.7,84.9,74.1,70.41,98.43,11.4,,274.58,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/18/2002,82.5,91.5,84.9,73.1,68.38,102.9,11.4,,247.2,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/19/2002,80.7,91.5,84.7,71.8,65.78,98.86,11.4,,236.4,0,0,,2.6,,,"Drizzle, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/20/2002,82.5,91.5,85.5,71.7,63.89,100.75,13.9,,236.67,0,0,,2.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/21/2002,82.5,89.7,85.4,72.1,65.08,96.63,11.4,,231.11,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/22/2002,80.7,89.7,84.5,72.1,67.07,102.81,12.8,,227.06,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/23/2002,80.7,89.7,84.2,70.5,64.47,95.04,11.4,,258.7,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/24/2002,80.7,91.5,85.1,70.8,63.35,97.2,13.9,,281.82,0,0,,3.2,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/25/2002,82.5,91.5,85.9,72.6,65.26,100.75,11.4,,269.13,0,0,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/26/2002,82.5,91.5,86.5,72.9,64.54,100.75,10.3,,254.35,0,0,,4.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/27/2002,80.7,91.5,85.9,75.7,72.12,105.33,13.9,,257.37,0,0,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/28/2002,82.5,91.5,85.9,75.9,72.46,105.33,11.4,,262.38,0,4,,3.4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/29/2002,82.5,91.5,86.5,76.1,71.75,105.45,12.8,,275.91,0,0,,3.6,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/30/2002,82.5,91.5,86.8,74.8,68.39,100.75,11.4,,287.08,0,0,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/31/2002,80.7,91.5,86,76,73.03,102.9,15,,278.57,0,0,,3,,,"Light Drizzle, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/01/2002,82.5,91.5,85.9,74.3,69.17,100.75,11.4,,283.33,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/02/2002,82.5,91.5,86,73.8,67.49,100.75,12.8,,285.65,0,0,,2.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/03/2002,82.5,89.7,85.9,73.7,67.48,98.43,15,,295,0,0,,3,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/04/2002,82.5,91.5,86.5,73.6,65.7,102.9,12.8,,285,0,0,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/05/2002,82.5,87.9,84.9,72.9,67.67,98,12.8,,279.17,0,0,,4,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/06/2002,80.7,89.7,84.3,72.3,67.91,98.43,10.3,,257.6,0,0,,3.8,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/07/2002,80.7,89.7,84.9,73.6,69.28,100.19,11.4,,259.57,0,0,,3.5,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/08/2002,80.7,91.5,85.3,73.9,69.69,98.43,11.4,,262.86,0,0,,3.7,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/09/2002,80.7,91.5,84.7,75.5,74.8,102.9,12.8,,236.88,0,0,,3.3,,,"Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/10/2002,78.9,87.9,82.8,74.8,77.1,97.41,6.9,,242.86,0,0,,2.4,,,"Thunderstorm Without Precipitation, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/11/2002,78.9,91.5,83.5,77.1,81.54,108.09,21.3,,251.67,0.3,4,,2.4,,,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/12/2002,75.3,89.7,81.6,76.3,84.93,100.19,8.1,,185,0.3,4,,2.3,,,"Thunderstorm, Rain Showers, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/13/2002,82.5,89.7,86,79.7,81.88,111.78,9.2,,238.67,0,0,,3.1,,,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/14/2002,73.5,91.5,83.5,78.3,84.83,108.09,12.8,,196.47,0,4,,3.1,,,"Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/15/2002,77.1,84.3,79.8,75.6,87.25,96.38,8.1,,162.5,0.6,8,,2.6,,,"Rain Showers, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/16/2002,75.3,82.5,77.8,74.7,90.72,91.11,15,,172.86,1,12,,2.1,,,"Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/17/2002,75.3,80.7,77.2,74.6,91.85,87.36,6.9,,158,2.8,16,,2,,,"Drizzle, Light Drizzle, Rain, Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/18/2002,75.3,86.1,78.7,72.3,81.57,93.67,9.2,,164.55,0.3,8,,2.3,,,"Drizzle, Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/19/2002,,,,,,,,,,,,,,,,"",18.94017,72.83486,"No data available"
"Mumbai",06/20/2002,,,,,,,,,,,,,,,,"",18.94017,72.83486,"No data available"
"Mumbai",06/21/2002,,,,,,,,,,,,,,,,"",18.94017,72.83486,"No data available"
