Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Info
"Mumbai",02/05/2016,68.4,82.5,75.5,64.3,69.03,84.1,10.3,,193.53,0,0,,1.4,4.6,1011.5,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/06/2016,69.9,80.7,75.4,62.3,66.06,80.94,10.3,,252.11,0,0,,1.8,18.8,1010.6,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/07/2016,63.8,80.7,75.4,61.1,62.16,81.94,12.8,,235.22,0,0,,2.7,13.4,1013.7,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/08/2016,66.7,84.3,75.6,61.8,63.37,85.15,11.4,,215.94,0,0,,2.4,4,1012.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/09/2016,71.5,86.1,78.2,65.6,66.66,88.54,11.4,,207.9,0,0,,1.4,1.6,1011.8,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/10/2016,72.1,86.1,78.9,63.3,62.55,84.02,11.4,,242.11,0,0,,1.8,16.8,1011.8,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/11/2016,71.6,80.7,76.6,66.1,70.93,82.88,12.8,,251.7,0,0,,2.5,12.6,1012.2,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/12/2016,69.9,80.7,75.2,63.3,67.74,81.94,12.8,,195.04,0,0,,2.3,26.1,1012.7,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/13/2016,69.4,82.5,75.4,61.1,61.96,83.52,12.8,,173.74,0,0,,2.1,14.1,1013.3,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/14/2016,68.9,86.1,77.3,54.5,48.78,83.97,15,,217.9,0,0,,1.8,14.2,1012.3,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/15/2016,68.7,86.1,78,51.4,40.14,84.65,11.4,,259.83,0,0,,1.7,19.7,1012.6,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/16/2016,72.4,87.9,79.2,60.6,55.26,86.69,11.4,,226.27,0,0,,1.7,4.1,1012.1,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/17/2016,73.4,87.9,79.1,69.7,74.64,87.88,15,,222.38,0,0,,1.4,21.6,1012.9,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/18/2016,73.4,87.9,79.9,66.4,64.7,88.62,13.9,,213.75,0,0,,1.6,13.6,1012.8,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/19/2016,74.2,86.1,80.2,68.8,69.09,92.12,11.4,,247.65,0,0,,1.7,21.3,1014.6,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/20/2016,76.7,87.9,82,66.3,59.63,92.9,13.9,,284.89,0,0,,2,42.1,1014.9,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/21/2016,75.6,89.7,83.2,58.9,45.52,90.47,11.4,,309.47,0,0,,1.9,45.9,1013,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/22/2016,75.4,89.7,81.9,48.4,32.82,86.33,15,,280.78,0,0,,2.3,41.8,1013.5,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/23/2016,73.5,87.9,79.2,61.1,55.66,88.62,12.8,,230.86,0,0,,1.7,29.9,1011.5,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/24/2016,72.1,84.3,78.4,70.2,76.64,88.61,16.1,,202.59,0,0,,1.7,14.4,1011.1,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/25/2016,72.1,86.1,78.9,67,69,86.85,12.8,,201.95,0,0,,1.6,29.2,1012.3,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/26/2016,72.1,87.9,79.8,67.6,68.01,88.54,12.8,,279,0,0,,1.6,17.6,1012.9,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/27/2016,73.8,91.5,82.1,68.9,66.69,100.75,12.8,,205.63,0,0,,1,15.1,1012.7,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/28/2016,76.6,87.9,82.1,72.1,72.75,96.08,13.9,,224.4,0,0,,1.3,23.5,1013.9,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",02/29/2016,73.7,87.9,82.2,70.7,69.07,96.08,11.4,,233.94,0,0,,1.4,21,1013.7,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/01/2016,73.7,93.3,83.9,68.3,60.75,97.2,12.8,,227.43,0,0,,1.3,19.5,1012,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/02/2016,77.5,93.3,85.5,70.7,62.33,100.48,12.8,,200.06,0,0,,1.4,22,1012,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/03/2016,76.5,95.1,87.7,66.9,52.06,100.02,11.4,,183.09,0,0,,1.5,13.5,1013.4,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/04/2016,77.1,89.7,84.4,64.2,51.33,91.39,11.4,,141.36,0,0,,2,54.6,1012.8,"Light Drizzle, Precipitation In Vicinity, Thunderstorm, Thunderstorm Without Precipitation, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/05/2016,77.5,91.5,84.3,65,54.5,94.46,13.9,,258,0,0,,2,22.5,1010.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/06/2016,76.1,91.5,82.5,64.7,56.77,93.35,13.9,,212.64,0,0,,2.1,24.1,1011.4,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/07/2016,75.6,91.5,83,63.4,53.25,92.38,13.9,,252.24,0,0,,1.9,25.2,1010.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/08/2016,77.1,95.1,84.9,60.6,46.48,93.47,11.4,,229.9,0,0,,2,19.9,1010,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/09/2016,78.9,93.3,84.8,62.3,48.06,93.47,15,,278.95,0,0,,1.9,21.2,1010.7,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/10/2016,76.2,95.1,85.2,63.6,50.37,97.44,13.9,,299.91,0,0,,1.8,10.4,1010.9,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/11/2016,78.9,95.1,85.6,68.4,58.87,98.65,11.4,,262.26,0,0,,1.7,20,1011.2,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/12/2016,77.5,87.9,82.8,68.1,62.36,92.9,13.9,,262.68,0,0,,2.2,26,1011,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/13/2016,77.7,86.1,80.8,69.2,68.84,87.64,11.4,,305.71,0,0,,3.3,25.3,1012.7,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/14/2016,75.3,84.3,80.3,68.3,67.32,88.61,15,,220.83,0,0,,2.6,21.7,1013.1,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/15/2016,76.9,87.9,81.8,66,60.49,89.58,16.1,,288.24,0,0,,2.6,11.7,1011.6,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/16/2016,77.1,87.9,81.8,69.2,66.8,91.6,12.8,,254.57,0,0,,2.2,9.1,1011.1,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/17/2016,77.1,86.1,81.8,71.6,72.14,92.12,11.4,,255.75,0,0,,2.1,10,1011.5,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/18/2016,77.1,91.5,84.3,71.1,65.83,100.48,15,,257.39,0,0,,2.1,5.2,1010.9,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/19/2016,79.7,98.7,88.3,66.2,52.36,100.8,12.8,,244.33,0,0,,2.1,0.4,1010.9,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/20/2016,82.5,98.7,88.7,65.7,49.08,99.56,11.4,,272.04,0,0,,2,0.4,1011.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/21/2016,80.3,95.1,86.8,65,51.8,99.38,13.9,,271.92,0,0,,2.3,0.4,1011.2,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/22/2016,75.8,93.3,85.9,64.3,50.5,96.53,15,,219.45,0,0,,1.9,0.4,1008.9,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/23/2016,74.9,99.8,89.5,60.6,42.18,99.99,10.3,,277.5,0,0,,1.7,0,1008.9,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/24/2016,80.7,89.7,84.5,73.2,69.57,98.43,13.9,,239,0,0,,1.6,1.7,1010.4,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/25/2016,80.2,89.7,83.4,75.3,77.12,100.48,12.8,,225.2,0,0,,2,32.2,1011.7,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/26/2016,79,87.9,84.2,74.7,73.92,98,13.9,,256,0,0,,1.9,31.7,1011.6,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/27/2016,79.5,96.9,87.7,70.2,58.24,107.8,12.8,,258.91,0,0,,1.9,16.1,1011.1,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/28/2016,79.9,96.9,87.2,65.4,52.4,97.35,12.8,,239.33,0,0,,2.4,12,1011,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/29/2016,79.3,93.3,84.5,72.3,68.99,98.33,13.9,,224.3,0,0,,2.2,10.9,1011.6,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/30/2016,79.7,91.5,84.7,71.1,66.17,96.08,11.4,,238.59,0,0,,2.4,11.5,1012.2,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",03/31/2016,78.9,89.7,83.1,72.1,70.69,98.43,13.9,,201.5,0,0,,2.5,18.8,1011.6,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/01/2016,78.9,89.7,83,73.5,73.83,96.08,13.9,,254.91,0,0,,2.4,17.7,1009.1,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/02/2016,78.9,87.9,83,74.8,76.85,98,13.9,,291.96,0,0,,2.1,34,1009.8,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/03/2016,78.9,87.9,83.5,74.7,75.35,100.19,12.8,,271.86,0,0,,2.2,34.8,1011.3,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/04/2016,79.2,89.7,84.5,75.1,73.95,102.81,11.4,,280.82,0,0,,2.2,41.1,1009,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/05/2016,80.7,87.9,83.6,75.1,75.85,100.19,12.8,,252.92,0,0,,2.2,59.6,1008.8,"Light Drizzle, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/06/2016,79.7,89.7,84.2,72.2,67.68,98.43,15,,280.63,0,0,,2.2,21.2,1010.4,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/07/2016,80.7,91.5,85.5,70.2,62.5,102.81,15,,274.19,0,0,,2.2,4.1,1009.6,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/08/2016,78.9,96.9,87.3,63.5,48.89,96.65,12.8,,243.56,0,0,,2.1,24.5,1008.9,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/09/2016,80.7,95.1,87,68.8,56.85,100.02,10.3,,282.42,0,0,,2.2,33.9,1009.5,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/10/2016,81,93.3,86.6,71.6,62.36,103.06,16.1,,281.74,0,0,,1.9,26.1,1010.9,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/11/2016,81.1,96.9,87.9,71,59.67,105.64,13.9,,271.6,0,0,,2.2,20.8,1010.5,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/12/2016,80.7,96.9,87,71.4,61.92,101.59,15,,252.91,0,0,,2.4,7.5,1008.6,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/13/2016,80.7,89.7,84.8,74.5,71.7,100.48,13.9,,281.21,0,0,,2.1,0.4,1007.6,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/14/2016,78.9,93.3,84.9,73.5,69.81,100.48,12.8,,235.82,0,0,,2,7.5,1007.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/15/2016,78.9,93.3,85,73.5,69.52,102.81,13.9,,239.12,0,0,,2.2,9.2,1008.1,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/16/2016,80.7,89.7,84.6,74.2,71.82,100.48,17.2,,268.86,0,0,,2.5,11.2,1008.7,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/17/2016,79.2,87.9,83.6,73.4,71.77,96.08,13.9,,247.95,0,0,,2.7,16.8,1008.5,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/18/2016,80.7,91.5,86,75.3,71.37,105.45,15,,238.18,0,0,,2.3,17.5,1007.8,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/19/2016,82.5,93.3,86.9,74.4,67.21,105.33,13.9,,298.67,0,0,,2.3,16,1007.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/20/2016,82.5,89.7,86.1,75.5,71.07,102.81,13.9,,264.21,0,0,,2.3,55.6,1009.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/21/2016,81.1,87.9,84.5,75.7,75.14,98,13.9,,278.09,0,0,,2.5,38.8,1009.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/22/2016,79.7,87.9,83.5,72.4,69.82,94.39,13.9,,265.75,0,0,,2.8,41.2,1009.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/23/2016,80.7,89.7,84.3,73.3,69.88,98.43,13.9,,247.84,0,0,,2.8,40.8,1008,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/24/2016,81,87.9,84.5,73.3,69.6,97.68,12.8,,252.43,0,0,,2.7,48.5,1007.2,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/25/2016,79.8,87.9,84.2,72.7,68.78,96.08,11.4,,258.09,0,0,,2.5,34.7,1007.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/26/2016,78.9,91.5,85.2,73.9,69.83,102.9,12.8,,253.58,0,0,,2.4,29.6,1008.9,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/27/2016,82.5,100.5,90.1,70.5,56.97,103.86,15,,267.04,0,0,,2.3,24.4,1007.6,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/28/2016,84,96.9,89.1,71.7,57.91,105.38,15,,257.59,0,0,,2.2,33.2,1007.2,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/29/2016,82.5,91.5,86.6,76.6,72.99,108.09,13.9,,239.13,0,0,,1.9,31.2,1008.3,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",04/30/2016,82.5,93.3,86,75.6,71.97,103.06,13.9,,235.43,0,0,,2.2,21.2,1009.1,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/01/2016,81.5,91.5,85.6,76.2,74.41,102.9,13.9,,252.5,0,0,,2.5,13.7,1008.4,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/02/2016,82.1,91.5,86,76.6,74.32,103.42,13.9,,254.61,0,0,,2.3,32.5,1008.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/03/2016,81,93.3,86.3,76.3,72.73,105.33,15,,235.67,0,0,,2.8,28,1008,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/04/2016,82.5,89.7,85.8,76.4,73.87,102.81,13.9,,257.26,0,0,,3,42.7,1008,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/05/2016,84.3,91.5,86.1,76.2,72.65,102.9,13.9,,274.74,0,0,,3.1,44.8,1008.6,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/06/2016,81.6,89.7,85.9,74.8,69.92,102.81,13.9,,270.6,0,0,,3.1,45.7,1008.1,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/07/2016,82.5,89.7,85.8,75.5,71.97,100.48,15,,275.1,0,0,,2.8,38.1,1008,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/08/2016,82.8,91.5,86.5,76.6,72.73,105.33,13.9,,258.05,0,0,,2.5,42.1,1009.4,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/09/2016,84.1,91.5,86.2,76.3,72.93,105.33,12.8,,271.35,0,0,,3.2,36.4,1008.2,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/10/2016,84.3,91.5,86.3,77.3,75.26,102.81,11.4,,285.29,0,0,,2.4,46.8,1008,"Thunderstorm Without Precipitation, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/11/2016,82.9,91.5,86.9,77.9,75.35,108.09,12.8,,254.08,0,0,,2.4,41.5,1008.6,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/12/2016,84.3,91.5,86.8,78.2,75.8,105.45,16.1,,277.19,0,0,,2.3,41,1006.4,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/13/2016,83.3,91.5,87.2,78.5,75.77,108.09,12.8,,266.83,0,0,,2.5,48.8,1006.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/14/2016,84.7,91.5,88.1,78.7,74.15,108.09,17.2,,287.24,0,0,,2.4,36.7,1007.2,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/15/2016,71.4,91.5,87.2,78.8,75.72,111.2,15,,251.65,0,0,,3,29.1,1007.7,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/16/2016,84.3,91.5,87.4,79.1,76.68,108.09,15,,266.68,0,0,,2.6,45.9,1005.3,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/17/2016,84.3,91.5,87.7,79.2,76.36,108.42,12.8,,280.83,0,0,,2.2,48.2,1003.4,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/18/2016,85.1,91.5,87.7,79.7,77.57,111.2,15,,261.08,0,0,,2.2,48.2,1002.3,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/19/2016,86.1,93.3,88.4,78.9,73.95,108.09,13.9,,244.17,0,0,,2.4,46.3,1002.3,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/20/2016,86.1,91.5,88.3,78.8,73.93,109.07,13.9,,245.72,0,0,,2.5,48.5,1004.1,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/21/2016,86.1,91.5,88.7,78.8,72.86,108.09,15,,245.25,0,0,,2.5,55.2,1006.5,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/22/2016,86.1,91.5,88.6,78.5,72.36,108.53,16.1,,235.92,0,0,,2.3,49.3,1007.5,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/23/2016,86.1,93.3,88.8,78.8,72.9,110.64,13.9,,237.48,0,0,,2.7,46.1,1008.2,"Light Drizzle, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/24/2016,86.1,93.3,88.8,78.6,72.24,108.09,16.1,,235.92,0.1,4,,2.9,46.1,1007.8,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/25/2016,86.1,93.3,88.9,79.1,73.35,110.64,15,,223.67,0,0,,2.9,47.2,1006.8,"Mist, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/26/2016,86.1,93.3,88.9,78.4,71.54,110.64,13.9,,236.84,0,4,,2.7,49.3,1007.5,"Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/27/2016,86.1,93.3,88.8,77.9,70.65,107.8,13.9,,255.2,0,4,,2.6,47.3,1008.5,"Light Rain, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/28/2016,86.1,93.3,88.6,78.1,71.45,110.64,13.9,,251.2,0,0,,2.6,48.5,1008.1,"Light Drizzle, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/29/2016,86.1,93.3,88.9,78.2,71.02,110.89,15,,242.46,0,0,,3,49.2,1007.5,"Light Drizzle, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/30/2016,86.1,93.3,89.2,77.8,69.67,113.84,12.8,,248,0,0,,3.1,43.3,1006.4,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",05/31/2016,86.1,93.3,89.2,77.8,69.75,108.09,16.1,,252.4,0,0,,3,43.7,1008.5,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/01/2016,87.9,93.3,89.4,77.8,69,107.8,13.9,,277.08,0,0,,2.5,45.4,1008,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/02/2016,87.2,95.1,90.3,77.3,66.21,108.32,15,,285.5,0,0,,2.7,44.8,1007.3,"Sky Unchanged, Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/03/2016,86.1,93.3,89.3,77.3,68.41,108.95,17.2,,284.72,0,0,,2.9,42.4,1006.1,"Smoke Or Haze",18.94017,72.83486,""
"Mumbai",06/04/2016,86.1,93.3,89.1,78.7,71.7,112.07,13.9,,273.44,0,0,,2.5,53.1,1006.2,"Light Drizzle, Smoke Or Haze",18.94017,72.83486,""
